Age_Days,Employed_Days,Credit_Amount,Loan_Annuity,Child_Count,Score_Source,Client_Gender,Car_Owned,House_Own,Client_Education,Client_Income,Default
16115,4357,360414,16275,1,0.8034355998832894,Female,0,0,Graduate,23293,0
16508,1363,253141,8614,4,0.6298058373272561,Female,0,1,Post Graduate,37554,0
19135,1331,169415,2245,3,0.4483074775632693,Male,0,0,Post Graduate,94162,0
20468,2292,493049,9243,0,0.2215090257553497,Female,0,1,Graduate,47667,1
9349,1538,244716,11355,3,0.5761171813025274,Male,1,1,Post Graduate,61632,1
12723,3408,130206,1537,1,0.8462581149403627,Male,1,1,Secondary,56106,1
21889,560,381612,16924,2,0.6174658828916559,Female,1,0,Graduate,79022,0
19215,1099,240545,17236,1,0.8801554232336453,Female,1,1,Post Graduate,92081,1
11848,1903,489025,17924,2,0.295515782789321,Female,0,1,Graduate,98164,1
10408,174,481544,18198,1,0.5978135732163858,Male,1,0,Graduate,79080,1
20771,2156,480000,2415,0,0.7586875336045007,Male,1,1,Graduate,95697,0
19582,2230,73723,12030,0,0.5678785117880013,Female,1,0,Graduate,44973,1
14458,4287,372790,2652,3,0.2637464491912308,Female,0,0,Graduate,28376,1
17548,4160,247327,11857,1,0.6080202010830524,Male,0,1,Secondary,60184,1
14700,3920,50074,19740,1,0.6282165340897301,Male,1,0,Graduate,95203,1
10470,7106,305245,4810,3,0.7100964739327469,Female,0,0,Secondary,70854,1
17174,1497,338642,17569,4,0.7328480606158316,Female,1,0,Graduate,97936,1
9555,3854,246594,2551,1,0.7395408817474249,Female,0,0,Post Graduate,80455,0
8454,3171,146881,14584,1,0.6644110755472762,Male,0,1,Graduate,65126,1
11799,1567,463757,1761,1,0.3510678304930607,Male,0,0,Graduate,87934,1
13595,7007,95929,13511,4,0.48296502908763556,Female,1,0,Post Graduate,98904,1
13497,1151,173199,10471,0,0.7432909808300789,Female,0,0,Secondary,32730,0
18683,6033,281525,13467,3,0.8673988883805692,Female,1,0,Secondary,28167,1
17188,368,338172,7163,4,0.2552628753856354,Male,0,1,Secondary,64336,0
19483,4946,79545,17065,2,0.5748756744580363,Male,1,1,Secondary,73178,0
20215,42,129569,12886,2,0.4187655899270145,Male,1,0,Post Graduate,27568,1
20174,1907,81673,18920,4,0.35777572602178087,Female,1,1,Secondary,82369,1
8948,3490,474190,7201,4,0.5540674784638004,Female,1,0,Secondary,81360,0
12839,2535,466313,16580,0,0.6242625383895757,Female,1,1,Secondary,69657,0
16937,4173,414655,8399,2,0.20684056199363687,Male,1,0,Secondary,10571,0
11499,2873,405288,17945,3,0.7461446005408336,Male,0,0,Secondary,47068,0
19415,1824,376968,8623,1,0.7739174918816134,Male,1,1,Graduate,30122,1
15745,1293,73525,11327,1,0.8758575771975532,Female,0,1,Graduate,10583,0
18675,4769,107804,8187,0,0.32645061325728647,Female,1,1,Secondary,71889,1
9857,4796,196115,3180,0,0.6161867936526636,Male,1,1,Post Graduate,67405,1
12892,4854,91846,2960,2,0.49863776143347616,Female,0,1,Post Graduate,31963,0
7398,6019,127261,6153,3,0.4343794960887455,Female,1,0,Graduate,91276,1
9500,6871,283312,8035,3,0.5959434160062532,Male,0,0,Post Graduate,38364,1
21472,3386,493443,12471,4,0.7476681652564852,Male,1,0,Graduate,81227,1
10261,2972,234100,1582,0,0.2161369484116471,Male,0,0,Secondary,85861,1
21507,3922,480599,16514,1,0.8785800787963307,Male,0,1,Secondary,99950,0
12273,4997,341627,16531,1,0.7669171099939975,Male,1,1,Post Graduate,15126,1
11733,7032,57265,17672,2,0.725807592551905,Female,0,0,Post Graduate,13762,0
19269,992,334907,8979,1,0.7322711675263525,Male,0,0,Post Graduate,12786,1
10169,5287,256724,4060,3,0.4723424967330568,Female,1,1,Secondary,77078,1
18726,2386,65733,14731,3,0.7261343855913696,Female,1,1,Secondary,88349,1
19283,2240,424340,13294,0,0.47073914602207034,Male,1,1,Post Graduate,26417,1
8256,1476,141038,18567,2,0.8290947807023552,Male,0,1,Post Graduate,71305,0
21292,6426,349564,15274,1,0.32405566831452876,Female,0,1,Post Graduate,26294,0
19559,3407,190319,18830,0,0.404643196950606,Female,0,0,Post Graduate,78335,1
15652,389,467056,17348,4,0.5859362798893533,Female,1,0,Graduate,93775,1
12999,999,71058,2903,4,0.42344772512109075,Male,1,0,Post Graduate,82459,1
14244,4620,296301,15551,1,0.4969660717066914,Female,0,0,Post Graduate,60209,1
11793,1855,347073,16141,1,0.5446958825790162,Male,1,1,Graduate,16938,1
16792,5602,212434,3377,1,0.7994473441694561,Male,1,0,Graduate,96421,0
12211,658,136489,1847,3,0.566234577526085,Female,1,0,Graduate,53921,1
11287,2763,134664,15380,1,0.45372189403019236,Male,1,0,Graduate,14388,1
17019,3663,228428,18623,4,0.373415314824581,Female,1,0,Post Graduate,81558,1
13315,4986,127597,10524,1,0.486073185154538,Female,0,0,Secondary,78163,1
21003,1481,318185,16231,2,0.5610152730900589,Male,0,1,Secondary,17247,1
20746,7256,128209,12698,4,0.7222804000422653,Male,1,0,Secondary,79179,0
8518,3731,308109,11571,2,0.28473414332063707,Female,1,0,Secondary,32575,0
11796,7262,242941,13314,4,0.3551264317674056,Male,0,1,Secondary,30146,1
12035,451,202131,12429,0,0.46575781110807124,Male,0,1,Secondary,32371,0
18596,2475,149864,3365,4,0.4522788835836602,Female,0,1,Graduate,61507,1
18227,3222,487938,11604,4,0.4742236613236482,Male,0,1,Graduate,36875,0
11855,1537,198620,12366,2,0.7554648852482271,Female,0,0,Secondary,23792,0
16446,3093,458294,6055,2,0.42690808207352116,Female,1,1,Post Graduate,58723,1
15350,882,448635,6622,4,0.5513287262818652,Male,0,0,Post Graduate,93253,1
20057,4408,216562,17756,4,0.6367349230005275,Female,0,1,Secondary,95928,1
10746,4068,257158,8783,3,0.3625249851285236,Male,0,0,Post Graduate,94393,1
8345,4935,165158,2949,0,0.7030867710032771,Female,0,1,Graduate,81679,1
14193,2566,473553,17628,0,0.5829779238167967,Male,1,1,Graduate,70901,0
8993,3277,51468,11032,1,0.5127468141219647,Female,1,0,Post Graduate,28470,1
21673,374,336453,12619,4,0.7668488187168196,Female,0,0,Secondary,29734,1
21865,4546,122255,17508,4,0.3704466814296274,Male,0,1,Graduate,23103,0
10736,3697,308078,13824,4,0.8182231794300261,Male,1,0,Post Graduate,57728,0
16054,3062,394043,11945,4,0.5927341147566927,Male,0,0,Post Graduate,77488,1
17977,4690,78718,2919,0,0.6264224155657607,Male,0,0,Graduate,46478,0
13195,3250,275409,10827,2,0.8125412749182599,Male,1,0,Graduate,60845,0
10654,5329,289967,10617,3,0.7723078814945352,Male,1,1,Secondary,40766,1
21662,4595,218913,10732,2,0.6210934481753303,Male,0,0,Post Graduate,54515,1
7525,4559,264637,1530,2,0.727231392693722,Male,0,1,Secondary,55240,0
12193,7291,489876,8849,0,0.5033236431630278,Male,1,0,Graduate,41288,0
14322,112,418697,7929,3,0.5831644274498224,Female,1,1,Post Graduate,77310,1
16451,5131,362425,5349,4,0.2434490956959578,Male,1,1,Graduate,47432,1
12900,3197,425595,15456,0,0.2629005426000328,Female,0,1,Graduate,80595,0
20040,2378,297113,12295,0,0.7805977829304325,Male,0,1,Graduate,32497,0
18559,1924,312911,19185,3,0.24177015897774767,Male,0,0,Secondary,38283,0
15296,139,447111,6156,1,0.3185793879428251,Female,1,0,Graduate,51112,0
16307,1424,108026,10228,0,0.7570828612653091,Female,0,1,Secondary,51688,0
20246,2949,430286,12920,2,0.2008021654397794,Male,1,0,Graduate,86007,0
14983,3168,92968,8432,2,0.39768303019210505,Female,0,0,Graduate,85280,0
11942,516,221169,13203,4,0.6088270604786352,Male,1,1,Post Graduate,79199,0
20803,2616,458548,7189,0,0.6168149520285076,Female,0,0,Graduate,70911,1
18612,6043,195693,2142,4,0.7440070357606314,Male,1,0,Post Graduate,22463,0
14979,6989,126870,8614,0,0.5541483781445193,Female,1,0,Post Graduate,91914,1
15508,7236,68174,15253,3,0.5565813086716792,Male,1,0,Secondary,98614,1
14639,6261,436501,19013,0,0.7077174028784903,Female,1,1,Post Graduate,48909,1
16735,887,411333,18146,1,0.5490371242863985,Male,0,1,Post Graduate,16160,1
9505,7226,90502,7905,2,0.6259437605945317,Female,1,0,Graduate,37682,1
18016,3104,348818,5889,3,0.8284418477785356,Male,0,1,Graduate,31405,0
8369,5437,87260,5839,2,0.48101570532866034,Male,0,1,Secondary,98790,0
10744,49,485714,4957,4,0.46958754964345556,Male,1,1,Post Graduate,49076,0
18057,3951,248681,1557,3,0.20248429430533993,Female,1,1,Post Graduate,19326,0
21734,3560,230536,5621,1,0.6293983830648624,Female,0,0,Secondary,47510,1
21356,18,121805,15932,2,0.2208403351849924,Female,0,0,Graduate,95065,1
8360,4821,245991,1839,0,0.5529039428098214,Female,0,0,Post Graduate,34527,1
9627,6340,309636,10243,0,0.7629636523225587,Female,0,1,Secondary,91622,1
10720,1473,235541,10596,0,0.5849447493637642,Male,0,0,Graduate,51313,0
7601,4061,67194,7998,3,0.3887453156516732,Female,0,0,Secondary,31777,1
19768,2606,207883,11129,1,0.7503178950145599,Male,0,0,Secondary,72382,1
7906,451,384521,1510,1,0.38880190285777716,Male,1,1,Post Graduate,52262,1
10470,6432,180864,12596,1,0.713122246662129,Male,0,0,Graduate,96002,1
7999,5260,93723,13974,2,0.6271809186331618,Male,0,1,Post Graduate,46499,1
12388,5203,281408,2137,3,0.31899740772360086,Male,1,1,Post Graduate,25390,0
16631,3765,292113,14700,0,0.83359371239093,Female,0,1,Graduate,55581,1
7490,2438,126298,5666,2,0.340450578070037,Male,0,1,Graduate,67853,1
17792,4310,109238,9906,1,0.8927109518984688,Female,1,1,Graduate,27921,1
8280,1549,309425,11478,0,0.20511734205845855,Male,0,0,Post Graduate,50860,0
10275,6358,155433,3654,3,0.3844383640000321,Male,0,1,Graduate,42945,1
13402,3474,157092,1990,4,0.33990220809193916,Female,1,1,Graduate,28760,1
8484,127,314291,3160,1,0.20979538711932386,Female,1,1,Graduate,50506,1
10627,5941,279991,16136,1,0.7126575301031208,Male,0,0,Secondary,65983,0
10694,4855,350589,11336,1,0.6853980614697174,Male,1,0,Graduate,13243,0
15619,6547,234875,15269,1,0.7546456750484514,Male,1,0,Post Graduate,13666,1
17557,7196,242180,17206,0,0.3796889825251957,Female,0,0,Secondary,92857,0
9116,5911,156170,3063,3,0.511034616958079,Female,1,1,Post Graduate,29411,1
13154,6481,445229,11795,2,0.6613794651350833,Male,1,1,Secondary,93940,1
14009,6974,397761,19361,0,0.5078379527217005,Female,0,0,Graduate,70126,1
7869,2761,263482,9567,3,0.6881280392225411,Female,0,1,Secondary,33586,1
12742,4456,365646,9933,2,0.6437813859083095,Female,1,0,Post Graduate,90168,0
9195,4664,167116,16619,1,0.28025346211552354,Female,1,0,Secondary,77510,0
10033,1415,349899,5919,3,0.7467301847538776,Female,0,0,Graduate,68862,1
11163,6361,189805,12741,1,0.7044734513647628,Female,0,1,Graduate,11258,1
20213,5693,321623,9798,3,0.6590840713321837,Female,1,0,Post Graduate,29494,1
14755,5788,125361,17927,4,0.30856552438970164,Male,0,0,Secondary,52202,1
11314,201,202376,15566,1,0.3875975141567546,Female,0,1,Post Graduate,23528,0
18393,6160,478910,1883,1,0.4752239221113203,Female,1,1,Post Graduate,94673,0
8986,2369,174232,10415,1,0.3959507351595104,Male,1,1,Post Graduate,97714,0
10309,517,417730,12085,0,0.35946720347329203,Female,0,1,Graduate,90544,1
15106,5444,131171,16008,2,0.763750369113243,Female,0,1,Secondary,87400,0
7454,5531,426295,19452,1,0.6467625724521416,Female,1,1,Graduate,78407,1
18029,1341,136296,9120,1,0.5958304920851752,Female,0,0,Graduate,70589,0
8709,4776,190562,8820,0,0.3581668975972777,Male,1,1,Graduate,41432,1
19549,1988,202324,12901,0,0.8426535935880488,Female,0,1,Secondary,25202,0
8084,7249,187934,19170,4,0.3338281273681214,Male,0,1,Graduate,88637,1
18667,3545,291535,17259,3,0.756465652977274,Female,0,0,Graduate,26238,1
15396,5587,382103,10649,1,0.8766708666937051,Female,1,1,Graduate,21179,0
14860,4520,453666,9269,3,0.7089649104569653,Female,1,0,Secondary,40793,0
19833,6064,368166,12805,0,0.8950011426292408,Female,0,0,Secondary,18004,0
14643,3802,308970,18692,0,0.6557357818845626,Male,0,0,Post Graduate,31116,1
14506,5808,374135,11379,4,0.3522222405227265,Male,1,0,Graduate,96047,1
12896,3275,221999,9744,2,0.3426736456015579,Male,1,1,Graduate,96512,0
13101,3654,281449,14285,0,0.4271949989788334,Male,0,1,Secondary,41856,0
10106,7162,361997,9473,1,0.20499101415470425,Male,1,1,Secondary,88351,1
7837,2434,81826,11679,4,0.6771889290579842,Female,1,1,Graduate,12488,0
13286,4873,355023,15605,2,0.38806744923947933,Male,0,1,Post Graduate,93432,0
9141,6241,238337,11985,4,0.770628262604927,Male,0,1,Post Graduate,81152,0
20508,5922,122361,13391,0,0.45142085539151017,Female,1,0,Graduate,42791,1
17947,207,290028,5861,2,0.535969545424319,Male,1,0,Post Graduate,41027,0
16016,5633,390134,2596,3,0.8759822415922585,Female,0,1,Post Graduate,22591,1
14271,5755,401931,17863,2,0.36952048613309396,Male,1,1,Graduate,14726,0
12925,2633,267256,11155,1,0.7048778682008177,Female,0,1,Post Graduate,14133,1
10250,6309,90736,8919,3,0.7285824525137921,Male,0,1,Secondary,65681,0
15292,4117,336674,11334,3,0.35469871026654465,Female,1,1,Graduate,76280,0
19623,153,259124,15628,1,0.5506977856285369,Male,0,1,Secondary,73044,1
12080,6058,228130,3072,3,0.4451413477190779,Male,0,0,Graduate,96097,0
19607,3366,156080,10487,0,0.7403343703800624,Female,0,0,Secondary,39813,1
9668,4314,386399,6624,2,0.6357383233203262,Female,0,1,Post Graduate,15940,1
19339,4764,185958,1938,2,0.5331881384023829,Female,0,1,Secondary,33196,1
13955,1518,438742,9176,1,0.7455542855334027,Male,1,1,Secondary,16217,1
15473,6373,274793,1761,0,0.3646088990058919,Female,0,0,Secondary,29433,0
11795,6163,168623,13941,3,0.7275353164090512,Male,0,0,Secondary,20934,1
18193,2600,349531,2669,2,0.805762018464977,Female,0,0,Secondary,64377,0
16463,5045,202647,8128,2,0.8150351177653008,Male,1,0,Graduate,83404,1
13302,2195,162260,13091,2,0.7485715151137227,Female,0,0,Secondary,95809,0
13914,7275,482859,19315,2,0.48560991689878813,Female,0,1,Secondary,36198,1
16658,4498,453316,8308,4,0.8872656159024788,Male,0,1,Graduate,75373,1
20703,4691,451072,2126,1,0.4657155506757079,Female,0,0,Graduate,54357,0
20421,3554,481385,7021,3,0.6470377793716979,Female,1,1,Post Graduate,57787,1
13219,2414,472020,7437,3,0.31275192464862805,Female,1,0,Secondary,36363,0
18266,5533,216862,8039,1,0.8863142290454749,Male,0,0,Secondary,57459,1
17474,2849,343132,18587,0,0.6927901453052643,Male,1,0,Post Graduate,34019,1
8153,7061,388592,5135,1,0.7273642816724579,Female,1,1,Secondary,64927,0
11446,5253,481722,16111,2,0.24604369238780124,Female,1,1,Post Graduate,95275,0
19228,1742,425574,12964,2,0.7343924699544702,Male,0,1,Graduate,35589,1
11069,1306,268976,9711,1,0.7423064004544209,Male,0,1,Secondary,73672,0
7874,3849,455521,8904,1,0.6702409084535609,Female,0,1,Secondary,51113,1
18753,4168,191041,3283,3,0.4043367296532405,Male,0,0,Graduate,21093,1
8448,4576,324548,3477,3,0.542783029512617,Female,0,0,Secondary,81797,1
13593,4655,452205,4093,4,0.2773040599161015,Female,0,0,Graduate,95376,1
13757,4840,479199,8207,4,0.5301109465214069,Male,1,1,Graduate,57940,1
14809,5562,291356,10394,2,0.37067669682028337,Male,1,1,Post Graduate,33792,1
17207,4195,220534,15841,4,0.44436789054585746,Male,1,1,Graduate,96186,0
12077,5178,331504,7227,4,0.31382028588258903,Male,1,0,Post Graduate,62201,1
20425,2555,397801,14280,0,0.3610380574228279,Male,1,0,Graduate,31027,1
11154,2305,469503,4535,1,0.25359804927408136,Male,0,0,Post Graduate,93845,1
20665,4508,246544,11582,3,0.8439309565058448,Male,0,1,Post Graduate,82381,1
9791,1088,296512,3913,4,0.5712874815827824,Male,1,1,Post Graduate,16810,1
18152,2642,290037,3340,3,0.47771937988391777,Female,0,0,Post Graduate,25228,1
21899,1177,84160,6289,4,0.5745204489381488,Female,0,0,Secondary,45225,0
10424,6104,318933,1597,4,0.6398052599370869,Male,0,0,Graduate,82418,0
12991,6409,208253,16025,2,0.8453151553585443,Female,0,0,Graduate,36187,0
10351,4916,195457,8145,0,0.32508506660041936,Female,0,1,Graduate,14241,0
7304,7246,394741,3902,1,0.40688674904465233,Female,1,0,Graduate,29493,1
12522,4757,115641,9955,1,0.8830525354408802,Female,1,1,Post Graduate,20729,1
12615,2994,356391,8694,2,0.4598350906539671,Female,1,1,Secondary,22549,1
12169,559,136673,5830,2,0.21579315553012934,Male,0,1,Graduate,48013,0
8176,2964,281322,10834,1,0.30335044484601115,Male,0,1,Graduate,34347,0
16483,7034,317688,11489,1,0.2184370912239864,Male,0,1,Graduate,47208,1
14327,1271,296855,16768,0,0.8929461996945098,Male,0,0,Post Graduate,74772,1
11442,1813,456491,11364,4,0.39520959429385616,Male,1,1,Graduate,50378,0
14266,2915,286361,3160,0,0.8464799298553582,Male,0,0,Graduate,11998,0
14379,609,113248,14268,1,0.897120393031801,Female,1,0,Secondary,70270,0
15287,2461,346694,15485,4,0.61988885480018,Male,1,1,Post Graduate,60283,1
14099,4120,365837,3922,1,0.22323742054589324,Female,1,0,Secondary,44760,0
19856,6124,441068,4804,0,0.25711414127084886,Male,1,0,Graduate,35089,0
11765,283,462857,3368,0,0.5371123385755144,Female,0,0,Post Graduate,37737,0
7935,5568,252821,16157,0,0.4843204090380402,Female,0,0,Graduate,75750,0
20717,2928,305949,9093,4,0.6243241140472373,Male,1,1,Graduate,48514,1
8993,4396,392165,4932,3,0.5071934667979547,Male,0,0,Post Graduate,72782,0
17174,1091,327749,12552,3,0.8538537944900391,Male,0,0,Secondary,67947,1
12052,5126,100713,6608,1,0.5743178007894577,Male,0,1,Post Graduate,66133,1
15611,816,463606,13899,4,0.6856082430237096,Female,1,1,Post Graduate,46537,0
8130,82,387547,10292,2,0.8275396908497477,Male,1,1,Secondary,60232,1
21398,1920,370610,10862,3,0.3028103130832452,Male,1,1,Post Graduate,85153,1
19167,3491,53981,6531,4,0.36081425788297,Female,1,1,Secondary,20461,0
12477,3144,452709,11412,4,0.27512306233181055,Female,1,0,Secondary,92394,0
21562,2093,427775,7344,3,0.2977468794609386,Male,1,1,Post Graduate,19323,1
16861,4713,431382,17759,4,0.5588087768539631,Male,1,0,Post Graduate,84539,1
16232,7071,145335,8887,4,0.4248254812772248,Female,0,1,Secondary,57283,1
15608,6405,157441,18993,3,0.4962209876687284,Male,1,0,Secondary,47040,0
13249,175,66984,17158,0,0.8877428822558433,Female,0,0,Secondary,18678,1
10138,5285,175580,18997,1,0.3096930434571637,Female,1,1,Secondary,24749,0
8450,2704,423460,4679,2,0.5785684495586529,Male,0,0,Secondary,95028,1
14860,4937,465976,8540,1,0.26920980853755566,Female,0,1,Post Graduate,92187,1
9231,369,182596,10488,0,0.422947419284715,Male,0,0,Graduate,95793,1
16504,1818,168454,8074,0,0.569268146572219,Male,0,1,Post Graduate,86699,1
8964,2101,99402,4996,4,0.8626422221757364,Male,1,0,Graduate,94321,0
8381,4785,141656,6695,1,0.47385975489843807,Female,1,0,Secondary,96829,0
20221,3490,115614,15235,0,0.24543468735026888,Male,1,1,Post Graduate,37917,1
7812,1779,216963,3366,1,0.47171301357222184,Male,1,1,Graduate,70415,1
18341,1364,403153,15164,0,0.3020188231117844,Female,1,1,Secondary,67328,0
20707,7294,483048,7764,2,0.3609927293040117,Male,1,1,Post Graduate,27585,1
15105,5528,357980,16527,0,0.6326634362154933,Male,1,1,Graduate,97106,0
12537,4462,456578,17292,1,0.24719670634257718,Male,1,1,Post Graduate,26660,1
7859,3342,481137,2614,4,0.5253066293750261,Female,1,1,Graduate,67650,1
10972,4739,308789,15396,1,0.626623110207535,Female,1,1,Post Graduate,65813,1
20075,3676,461778,19800,3,0.4953008746572478,Male,1,1,Post Graduate,66593,1
14704,2426,181049,17880,1,0.21338844543661126,Male,0,1,Graduate,82936,1
20484,72,388551,17888,2,0.8898635498320058,Male,0,0,Post Graduate,16968,0
10643,2962,319754,6733,2,0.45698103713837473,Female,0,0,Post Graduate,77249,1
20800,5367,159381,4216,2,0.7450040308532868,Male,0,1,Secondary,19240,1
11370,859,65791,5364,0,0.4279525445312172,Male,0,1,Graduate,52543,1
20291,3856,108047,13269,2,0.5325117298953932,Male,1,0,Post Graduate,46119,0
16962,4138,284898,18861,1,0.47192454982769755,Female,1,1,Graduate,40038,0
7880,2424,200737,14829,4,0.4397774606567254,Female,0,0,Post Graduate,23100,0
14304,1064,120246,5960,2,0.21529596404544513,Female,1,0,Graduate,52794,1
17786,2217,246936,19781,1,0.4520146564981525,Female,0,0,Graduate,58121,0
15430,4017,489667,9301,0,0.822642993279671,Female,1,0,Secondary,19143,0
10447,2259,284955,9841,0,0.6832753370155786,Male,1,0,Secondary,69376,1
11549,5612,398292,8730,4,0.3017960013668079,Male,0,1,Graduate,93144,1
8979,3751,95890,18883,4,0.6138085032359174,Male,0,0,Post Graduate,97365,0
10806,2086,450010,17979,1,0.8245616019642101,Male,0,1,Graduate,92016,1
20584,368,82888,1978,4,0.6900238286753988,Female,1,0,Post Graduate,79894,1
14553,2804,187821,1730,4,0.3040790746496877,Female,0,0,Graduate,90745,1
10044,150,96531,1056,0,0.8074827477141477,Male,1,0,Secondary,88737,1
18848,1134,427796,3243,1,0.41108080930220575,Female,1,1,Secondary,78677,1
19537,5599,332752,2701,4,0.5178533010186392,Male,1,0,Post Graduate,87006,0
16735,5555,393130,18670,1,0.5682999317824025,Female,1,0,Graduate,26555,0
12488,5166,396140,9303,2,0.7953546230647366,Male,0,1,Post Graduate,64005,0
